name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,n_values,foreground_fraction,border_touch_fraction,per_class_1,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
s1_z4416_y2688_x4800,True,True,"[172, 172, 172]",,uint8,LZW,238708,,"[172, 172, 172]",,uint8,LZW,5362598,,"[172, 172, 172]",uint8,"[0, 1]",0.8561689143723195,0.14383108562768057,2,0.14383108562768057,0.035945930805312915,"{'fraction': 0.14383108562768057, 'border_touch_fraction': 0.035945930805312915, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.6565101146698, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.20822897836658347, 'fragment_fraction': 0.0, 'median_planarity': 0.013119378119377993, 'worst_planarity': 0.029857195666589946}}",1,0.14383108562768057,4.0,6.0,10,0.0,0.029857195666589946
s1_z4416_y2880_x2880,True,True,"[172, 172, 172]",,uint8,LZW,261081,,"[172, 172, 172]",,uint8,LZW,5389232,,"[172, 172, 172]",uint8,"[0, 1]",0.8560095337517452,0.14399046624825487,2,0.14399046624825487,0.0411675911165462,"{'fraction': 0.14399046624825487, 'border_touch_fraction': 0.0411675911165462, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.7639999389648438, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.2135206254230996, 'fragment_fraction': 0.0, 'median_planarity': 0.010825552749869832, 'worst_planarity': 0.026443067433767474}}",1,0.14399046624825487,4.0,6.0,11,0.0,0.026443067433767474
s1_z4416_y2880_x3072,True,True,"[172, 172, 172]",,uint8,LZW,278127,,"[172, 172, 172]",,uint8,LZW,5462497,,"[172, 172, 172]",uint8,"[0, 1]",0.8317485017042524,0.16825149829574754,2,0.16825149829574754,0.03270847374082947,"{'fraction': 0.16825149829574754, 'border_touch_fraction': 0.03270847374082947, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.629189968109131, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.17835655191505118, 'fragment_fraction': 2.4528727227704847e-05, 'median_planarity': 0.009291584834579428, 'worst_planarity': 0.035883417269039306}}",1,0.16825149829574754,4.0,6.0,13,2.4528727227704847e-05,0.035883417269039306
s1_z4416_y2880_x3264,True,True,"[172, 172, 172]",,uint8,LZW,199810,,"[172, 172, 172]",,uint8,LZW,5262814,,"[172, 172, 172]",uint8,"[0, 1]",0.8297158583520948,0.17028414164790523,2,0.17028414164790523,0.036786684547399716,"{'fraction': 0.17028414164790523, 'border_touch_fraction': 0.036786684547399716, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.351560115814209, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.15492647279458777, 'fragment_fraction': 0.0, 'median_planarity': 0.007567121917660704, 'worst_planarity': 0.02303812047368881}}",1,0.17028414164790523,4.0,6.0,11,0.0,0.02303812047368881
s1_z4416_y2880_x3840,True,True,"[172, 172, 172]",,uint8,LZW,279124,,"[172, 172, 172]",,uint8,LZW,5464203,,"[172, 172, 172]",uint8,"[0, 1]",0.782190365313746,0.21780963468625403,2,0.21780963468625403,0.035918553693767015,"{'fraction': 0.21780963468625403, 'border_touch_fraction': 0.035918553693767015, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4791300296783447, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.13851412010866967, 'fragment_fraction': 0.0, 'median_planarity': 0.005953676326516052, 'worst_planarity': 0.024245952287302527}}",1,0.21780963468625403,4.0,6.0,16,0.0,0.024245952287302527
s1_z4416_y3072_x3264,True,True,"[172, 172, 172]",,uint8,LZW,191922,,"[172, 172, 172]",,uint8,LZW,5194797,,"[172, 172, 172]",uint8,"[0, 1]",0.8397965352107362,0.16020346478926384,2,0.16020346478926384,0.0350950150088262,"{'fraction': 0.16020346478926384, 'border_touch_fraction': 0.0350950150088262, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.494309902191162, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.17307194545545992, 'fragment_fraction': 0.0, 'median_planarity': 0.009607576350624026, 'worst_planarity': 0.014269983207351669}}",1,0.16020346478926384,4.0,6.0,10,0.0,0.014269983207351669
s1_z4608_y2112_x2304,True,True,"[172, 172, 172]",,uint8,LZW,262155,,"[172, 172, 172]",,uint8,LZW,5557933,,"[172, 172, 172]",uint8,"[0, 1]",0.8772568767529904,0.1227431232470097,2,0.1227431232470097,0.03689086286288851,"{'fraction': 0.1227431232470097, 'border_touch_fraction': 0.03689086286288851, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.5743699073791504, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.26547779919689, 'fragment_fraction': 0.0, 'median_planarity': 0.020640802727009123, 'worst_planarity': 0.0409827788476002}}",1,0.1227431232470097,4.0,6.0,7,0.0,0.0409827788476002
s1_z4608_y2112_x2496,True,True,"[172, 172, 172]",,uint8,LZW,229110,,"[172, 172, 172]",,uint8,LZW,5315760,,"[172, 172, 172]",uint8,"[0, 1]",0.8613673560189669,0.13863264398103312,2,0.13863264398103312,0.04062799021866251,"{'fraction': 0.13863264398103312, 'border_touch_fraction': 0.04062799021866251, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.522279977798462, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.20242548818088388, 'fragment_fraction': 0.0, 'median_planarity': 0.01422259191390537, 'worst_planarity': 0.03065677115698441}}",1,0.13863264398103312,4.0,6.0,11,0.0,0.03065677115698441
s1_z4608_y2112_x4608,True,True,"[172, 172, 172]",,uint8,LZW,298613,,"[172, 172, 172]",,uint8,LZW,5558182,,"[172, 172, 172]",uint8,"[0, 1]",0.7563858370961047,0.24361416290389526,2,0.24361416290389526,0.03394271461046871,"{'fraction': 0.24361416290389526, 'border_touch_fraction': 0.03394271461046871, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.436150074005127, 'saturated': 0.0}, 'components': {'n_components': 18, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.11708042316261945, 'fragment_fraction': 3.226800514352002e-06, 'median_planarity': 0.0069340251163278735, 'worst_planarity': 0.031128803470101937}}",1,0.24361416290389526,4.0,6.0,18,3.226800514352002e-06,0.031128803470101937
s1_z4608_y2112_x4800,True,True,"[172, 172, 172]",,uint8,LZW,281675,,"[172, 172, 172]",,uint8,LZW,5481538,,"[172, 172, 172]",uint8,"[0, 1]",0.7791212566189141,0.22087874338108593,2,0.22087874338108593,0.03196640360164779,"{'fraction': 0.22087874338108593, 'border_touch_fraction': 0.03196640360164779, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.5421199798583984, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.13146459299066668, 'fragment_fraction': 0.0, 'median_planarity': 0.003924230174251725, 'worst_planarity': 0.017104590899404682}}",1,0.22087874338108593,4.0,6.0,13,0.0,0.017104590899404682
s1_z4608_y2304_x4992,True,True,"[172, 172, 172]",,uint8,LZW,266715,,"[172, 172, 172]",,uint8,LZW,5749688,,"[172, 172, 172]",uint8,"[0, 1]",0.8817256263599431,0.11827437364005686,2,0.11827437364005686,0.034243718772483396,"{'fraction': 0.11827437364005686, 'border_touch_fraction': 0.034243718772483396, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.334399938583374, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.21842438018520088, 'fragment_fraction': 3.3231810153314957e-06, 'median_planarity': 0.012254594453391129, 'worst_planarity': 0.03207106828208634}}",1,0.11827437364005686,4.0,6.0,7,3.3231810153314957e-06,0.03207106828208634
s1_z4608_y2496_x2880,True,True,"[172, 172, 172]",,uint8,LZW,269846,,"[172, 172, 172]",,uint8,LZW,5495001,,"[172, 172, 172]",uint8,"[0, 1]",0.8655888789666318,0.13441112103336814,2,0.13441112103336814,0.04342753207864972,"{'fraction': 0.13441112103336814, 'border_touch_fraction': 0.04342753207864972, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.5927700996398926, 'saturated': 0.0}, 'components': {'n_components': 23, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.24212362415636368, 'fragment_fraction': 0.00011989285672511199, 'median_planarity': 0.011550786170844499, 'worst_planarity': 0.06994195011584337}}",1,0.13441112103336814,4.0,6.0,23,0.00011989285672511199,0.06994195011584337
s1_z4608_y2496_x4608,True,True,"[172, 172, 172]",,uint8,LZW,277204,,"[172, 172, 172]",,uint8,LZW,5462066,,"[172, 172, 172]",uint8,"[0, 1]",0.8251189753732375,0.17488102462676242,2,0.17488102462676242,0.03180566215628522,"{'fraction': 0.17488102462676242, 'border_touch_fraction': 0.03180566215628522, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.459019899368286, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.1573865034673487, 'fragment_fraction': 1.123755861791514e-06, 'median_planarity': 0.008129996395766491, 'worst_planarity': 0.02734911300337012}}",1,0.17488102462676242,4.0,6.0,11,1.123755861791514e-06,0.02734911300337012
s1_z4608_y2496_x4992,True,True,"[172, 172, 172]",,uint8,LZW,264651,,"[172, 172, 172]",,uint8,LZW,5776629,,"[172, 172, 172]",uint8,"[0, 1]",0.8877115379777881,0.11228846202221188,2,0.11228846202221188,0.03075743733526552,"{'fraction': 0.11228846202221188, 'border_touch_fraction': 0.03075743733526552, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.205080032348633, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.22497523513495538, 'fragment_fraction': 2.9752841396353353e-05, 'median_planarity': 0.008645775013697371, 'worst_planarity': 0.015282294951459816}}",1,0.11228846202221188,4.0,6.0,13,2.9752841396353353e-05,0.015282294951459816
s1_z4608_y2688_x2688,True,True,"[172, 172, 172]",,uint8,LZW,288871,,"[172, 172, 172]",,uint8,LZW,5507479,,"[172, 172, 172]",uint8,"[0, 1]",0.8393490510269536,0.1606509489730464,2,0.1606509489730464,0.03756373369347152,"{'fraction': 0.1606509489730464, 'border_touch_fraction': 0.03756373369347152, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.7393100261688232, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.19895555033616158, 'fragment_fraction': 3.6698863803176652e-06, 'median_planarity': 0.011208859419119397, 'worst_planarity': 0.01847699042731978}}",1,0.1606509489730464,4.0,6.0,14,3.6698863803176652e-06,0.01847699042731978
s1_z4608_y2688_x2880,True,True,"[172, 172, 172]",,uint8,LZW,296518,,"[172, 172, 172]",,uint8,LZW,5436622,,"[172, 172, 172]",uint8,"[0, 1]",0.8316693027029066,0.16833069729709335,2,0.16833069729709335,0.03413959852523286,"{'fraction': 0.16833069729709335, 'border_touch_fraction': 0.03413959852523286, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.7408699989318848, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.18873913947010187, 'fragment_fraction': 0.0, 'median_planarity': 0.021601049378954663, 'worst_planarity': 0.11393140514865169}}",1,0.16833069729709335,4.0,6.0,10,0.0,0.11393140514865169
s1_z4608_y2688_x3072,True,True,"[172, 172, 172]",,uint8,LZW,272116,,"[172, 172, 172]",,uint8,LZW,5390534,,"[172, 172, 172]",uint8,"[0, 1]",0.8388457541474336,0.16115424585256644,2,0.16115424585256644,0.04148288161946282,"{'fraction': 0.16115424585256644, 'border_touch_fraction': 0.04148288161946282, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.803230047225952, 'saturated': 0.0}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.2050437486661992, 'fragment_fraction': 0.0, 'median_planarity': 0.015764037687648315, 'worst_planarity': 0.024641172059156655}}",1,0.16115424585256644,4.0,6.0,12,0.0,0.024641172059156655
s1_z4608_y2688_x4800,True,True,"[172, 172, 172]",,uint8,LZW,173428,,"[172, 172, 172]",,uint8,LZW,5064951,,"[172, 172, 172]",uint8,"[0, 1]",0.8951806130277837,0.10481938697221628,2,0.10481938697221628,0.03013679110857794,"{'fraction': 0.10481938697221628, 'border_touch_fraction': 0.03013679110857794, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.5281500816345215, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.30460207586506877, 'fragment_fraction': 0.0, 'median_planarity': 0.01402385152660482, 'worst_planarity': 0.02261251591376983}}",1,0.10481938697221628,4.0,6.0,6,0.0,0.02261251591376983
s1_z4608_y2880_x2880,True,True,"[172, 172, 172]",,uint8,LZW,281397,,"[172, 172, 172]",,uint8,LZW,5366641,,"[172, 172, 172]",uint8,"[0, 1]",0.8214677638446929,0.17853223615530708,2,0.17853223615530708,0.03329840211700783,"{'fraction': 0.17853223615530708, 'border_touch_fraction': 0.03329840211700783, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.7548999786376953, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.18637638532360543, 'fragment_fraction': 0.0, 'median_planarity': 0.010688958394552878, 'worst_planarity': 0.08878352651668048}}",1,0.17853223615530708,4.0,6.0,10,0.0,0.08878352651668048
s1_z4608_y2880_x3072,True,True,"[172, 172, 172]",,uint8,LZW,251175,,"[172, 172, 172]",,uint8,LZW,5378334,,"[172, 172, 172]",uint8,"[0, 1]",0.8202056894361502,0.17979431056384973,2,0.17979431056384973,0.03529338466280602,"{'fraction': 0.17979431056384973, 'border_touch_fraction': 0.03529338466280602, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 10.0, 'mean': 3.677769899368286, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.17623082522839212, 'fragment_fraction': 0.0, 'median_planarity': 0.018281032337281282, 'worst_planarity': 0.04168900656130238}}",1,0.17979431056384973,4.0,6.0,11,0.0,0.04168900656130238
s1_z4608_y3072_x3456,True,True,"[172, 172, 172]",,uint8,LZW,254523,,"[172, 172, 172]",,uint8,LZW,5301299,,"[172, 172, 172]",uint8,"[0, 1]",0.7887943435798106,0.21120565642018943,2,0.21120565642018943,0.03360444548245153,"{'fraction': 0.21120565642018943, 'border_touch_fraction': 0.03360444548245153, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.6166698932647705, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.14292147920972095, 'fragment_fraction': 1.0235328819243163e-05, 'median_planarity': 0.005470714596840566, 'worst_planarity': 0.021124712434021562}}",1,0.21120565642018943,4.0,6.0,14,1.0235328819243163e-05,0.021124712434021562
s1_z4608_y3072_x3648,True,True,"[172, 172, 172]",,uint8,LZW,240101,,"[172, 172, 172]",,uint8,LZW,5401534,,"[172, 172, 172]",uint8,"[0, 1]",0.811326164677324,0.18867383532267598,2,0.18867383532267598,0.034265673808950924,"{'fraction': 0.18867383532267598, 'border_touch_fraction': 0.034265673808950924, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.629509925842285, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.1727439099970106, 'fragment_fraction': 0.0, 'median_planarity': 0.03723605500152871, 'worst_planarity': 0.11673833981956755}}",1,0.18867383532267598,4.0,6.0,13,0.0,0.11673833981956755
s1_z4800_y1920_x3264,True,True,"[172, 172, 172]",,uint8,LZW,280383,,"[172, 172, 172]",,uint8,LZW,5200043,,"[172, 172, 172]",uint8,"[0, 1]",0.7193617778937703,0.28063822210622963,2,0.28063822210622963,0.034515091949443036,"{'fraction': 0.28063822210622963, 'border_touch_fraction': 0.034515091949443036, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 3.0160200595855713, 'saturated': 0.0}, 'components': {'n_components': 20, 'n_components_ge_min_size': 20, 'largest_component_fraction': 0.08585496070413925, 'fragment_fraction': 0.0, 'median_planarity': 0.006233236347211637, 'worst_planarity': 0.022499916632193334}}",1,0.28063822210622963,2.0,4.0,20,0.0,0.022499916632193334
s1_z4800_y1920_x3648,True,True,"[172, 172, 172]",,uint8,LZW,165952,,"[172, 172, 172]",,uint8,LZW,5096340,,"[172, 172, 172]",uint8,"[0, 1]",0.7588844378482398,0.24111556215176022,2,0.24111556215176022,0.03386247008730919,"{'fraction': 0.24111556215176022, 'border_touch_fraction': 0.03386247008730919, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 10.0, 'mean': 2.964359998703003, 'saturated': 0.0}, 'components': {'n_components': 22, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.15613038998976286, 'fragment_fraction': 1.7116253594413254e-05, 'median_planarity': 0.0023475023241869885, 'worst_planarity': 0.00934961208355852}}",1,0.24111556215176022,2.0,4.0,22,1.7116253594413254e-05,0.00934961208355852
s1_z4800_y2112_x2880,True,True,"[172, 172, 172]",,uint8,LZW,286408,,"[172, 172, 172]",,uint8,LZW,5608037,,"[172, 172, 172]",uint8,"[0, 1]",0.794636792986781,0.20536320701321897,2,0.20536320701321897,0.03711649983731746,"{'fraction': 0.20536320701321897, 'border_touch_fraction': 0.03711649983731746, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.4274399280548096, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.15599054527359374, 'fragment_fraction': 0.0, 'median_planarity': 0.005668901575270863, 'worst_planarity': 0.03266430384458021}}",1,0.20536320701321897,4.0,6.0,16,0.0,0.03266430384458021
s1_z4800_y2112_x4416,True,True,"[172, 172, 172]",,uint8,LZW,351192,,"[172, 172, 172]",,uint8,LZW,5872990,,"[172, 172, 172]",uint8,"[0, 1]",0.7514646902159559,0.24853530978404417,2,0.24853530978404417,0.034891619005597556,"{'fraction': 0.24853530978404417, 'border_touch_fraction': 0.034891619005597556, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 12.0, 'mean': 3.5169999599456787, 'saturated': 0.0}, 'components': {'n_components': 21, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.11120705265213784, 'fragment_fraction': 2.372180959452311e-06, 'median_planarity': 0.009838504442962233, 'worst_planarity': 0.016104996183899694}}",1,0.24853530978404417,4.0,6.0,21,2.372180959452311e-06,0.016104996183899694
s1_z4800_y2304_x2496,True,True,"[172, 172, 172]",,uint8,LZW,235556,,"[172, 172, 172]",,uint8,LZW,5519119,,"[172, 172, 172]",uint8,"[0, 1]",0.9085721225804018,0.09142787741959828,2,0.09142787741959828,0.03501523990490643,"{'fraction': 0.09142787741959828, 'border_touch_fraction': 0.03501523990490643, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 8.0, 'mean': 3.3349499702453613, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.28230795355375665, 'fragment_fraction': 0.0, 'median_planarity': 0.008002421454983887, 'worst_planarity': 0.06734941922377695}}",1,0.09142787741959828,4.0,6.0,6,0.0,0.06734941922377695
s1_z4800_y2304_x2688,True,True,"[172, 172, 172]",,uint8,LZW,286055,,"[172, 172, 172]",,uint8,LZW,5614254,,"[172, 172, 172]",uint8,"[0, 1]",0.8671480970229036,0.13285190297709637,2,0.13285190297709637,0.03065635123740773,"{'fraction': 0.13285190297709637, 'border_touch_fraction': 0.03065635123740773, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 12.0, 'mean': 3.2846100330352783, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.19869528557269864, 'fragment_fraction': 0.0, 'median_planarity': 0.007862679324773204, 'worst_planarity': 0.05190159544120619}}",1,0.13285190297709637,4.0,6.0,8,0.0,0.05190159544120619
