name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00269,1,2,1689017,0.05154470825195313,13.136582374572754,0.059441547840833664,221.0,142.0,36284,bright,False,6.9750000000000005,6.281040191650391,0.542633056640625,0.542633056640625,"[0.4407031536102295, 0.6891091823577881]",0.24840602874755857,True,21.99897003173828,3.5024405767984566,41,46,0.10869565217391304,0.0,64,15.5,-19.5,15.5,0.0,6.9750000000000005,0.3997645378112793,0.5329551929380836,1.1644768714904785,3.766427516937256,0.5853658536585366,0.3170731707317073,5.516684055328369,118.94603596975364,797.0,-0.2787172233370078,2.2223245687782764,0.7562753593287944,12.012798309326172,0.0858,,
sample_00270,1,2,473699,0.014456146240234375,13.333871841430664,0.05822651460766792,229.0,114.0,32441,bright,False,13.725,6.4588093757629395,3.5589447021484375,3.5589447021484375,"[3.510841941833496, 3.6092405796051024]",0.09839863777160618,True,47.742759704589844,7.391882454953284,28,29,0.034482758620689655,0.0,64,21.5,-20.5,20.5,4.5,13.725,3.5741519927978516,3.8769178049904958,3.5741519927978516,6.2207426071167,0.9285714285714286,0.8214285714285714,9.440353393554688,333.87487265384686,992.5,1.6735027423185256,2.656825505197048,0.8107489994282447,14.344625473022461,0.07015,,
sample_00271,1,2,1723706,0.05260333251953125,11.561939239501953,0.05558624491095543,208.0,142.0,36512,bright,False,11.6,5.880573272705078,2.789290428161621,2.789290428161621,"[2.7103474617004393, 2.87229380607605]",0.16194634437561062,True,29.338356018066406,4.989029922344746,57,58,0.017241379310344827,0.0,64,21.5,-18.0,18.0,3.5,11.6,2.5635061264038086,2.592012405395508,2.570524215698242,5.572715759277344,0.7719298245614035,0.5964912280701754,8.431648254394531,159.8917538749679,644.0,0.927480668377207,2.3187165781855583,0.7678735965600791,11.273767471313477,0.08255,,
sample_00272,1,2,1837053,0.05606240844726563,14.008590698242188,0.06064324826002121,231.0,108.0,37405,bright,False,10.375,6.674086570739746,2.5087203979492188,2.5087203979492188,"[2.4599393129348757, 2.559613251686096]",0.09967393875122044,True,48.65336608886719,7.2898913691307605,68,69,0.014492753623188406,0.0,64,18.0,-17.5,17.5,2.5,10.375,2.496880531311035,2.4653487275628483,2.526416778564453,5.347108936309818,0.8235294117647058,0.6029411764705882,-7.7538275718688965,226.42172645527012,524.5,-1.0205200356236228,2.2438449058681726,0.7606460610384977,15.361682891845703,0.0408,,
sample_00273,1,2,2359370,0.07200225830078125,12.40674114227295,0.05489708483219147,226.0,104.0,36806,bright,False,15.175,6.069280624389648,5.128634452819824,5.128634452819824,"[5.05930724143982, 5.205287075042724]",0.14597983360290456,True,51.55152130126953,8.493843750461574,84,84,0.0,0.0,64,28.0,-21.5,21.5,5.5,15.175,4.874485015869141,5.298410392942882,4.874485015869141,8.76695728302002,0.9880952380952381,0.9166666666666666,11.04898738861084,225.6975748676851,406.0,1.630671060804118,2.819639429450035,0.8236258556379883,14.867566108703613,0.05875,,
sample_00274,1,2,3228162,0.09851568603515624,12.753803253173828,0.05904538556933403,216.0,134.0,37348,bright,False,9.3,6.290487766265869,2.87796688079834,2.87796688079834,"[2.821181321144104, 2.9538706302642823]",0.1326893091201784,True,22.65912628173828,3.602125482741236,83,84,0.011904761904761904,0.0,64,14.0,-15.5,14.0,3.0,9.3,2.4704360961914062,2.4793127358677878,2.840945243835449,5.486123275756835,0.8554216867469879,0.6506024096385542,8.035538673400879,104.37372630434221,404.0,0.7552767413083623,2.409651782363653,0.7764393776439378,10.234746932983398,0.09825,,
sample_00275,1,2,2040536,0.062272216796875,15.025528907775879,0.06561366468667984,229.0,119.0,37572,bright,False,10.875,7.140146255493164,2.87485408782959,2.87485408782959,"[2.827775764465332, 2.9223182678222654]",0.0945425033569336,True,48.74791717529297,6.827299530144707,67,67,0.0,0.0,64,18.0,-17.5,17.5,3.0,10.875,2.863462448120117,3.1819975411714014,2.863462448120117,4.855237388610839,0.9552238805970149,0.7313432835820896,8.777441024780273,199.8724481495029,545.0,1.3915520668863097,2.433831140398979,0.7829928397819089,14.21771240234375,0.04815,,
sample_00276,1,2,1757296,0.05362841796875,13.022579193115234,0.05711657553911209,228.0,102.0,34734,bright,False,16.0,6.358460426330566,4.923713684082031,4.923713684082031,"[4.847604990005493, 5.003805208206177]",0.15620021820068342,True,71.65129852294922,11.268655259100008,83,83,0.0,0.0,64,30.5,-27.5,27.5,5.5,16.0,5.161800384521484,4.809434902237122,5.161800384521484,7.948568344116211,0.9518072289156626,0.8554216867469879,9.611103057861328,263.18961310590066,408.0,-0.3382950728097832,2.595034696161747,0.799443305010255,16.931026458740234,0.0317,/workspace/findings/kaggle_align/overlays/sample_00276_overlay.png,/workspace/findings/kaggle_align/overlays/sample_00276_drift.png
sample_00277,1,2,3262214,0.09955487060546875,12.399917602539062,0.057943541556596756,214.0,129.0,36758,bright,False,13.05,6.0818305015563965,4.312592506408691,4.312592506408691,"[4.233532047271728, 4.38953595161438]",0.15600390434265154,True,32.03666687011719,5.267602716306992,92,92,0.0,0.0,64,23.0,-19.0,19.0,4.5,13.05,3.991976737976074,3.514159814171169,4.1443939208984375,7.339467906951905,0.9565217391304348,0.8369565217391305,9.161160469055176,140.91260526235428,377.0,1.0249309451705515,2.5465764347463846,0.793009738053899,11.225557327270508,0.090975,,
sample_00278,1,2,1184473,0.036147247314453124,11.841327667236328,0.05382421612739563,220.0,118.0,36726,bright,False,16.0,5.823355197906494,5.763662338256836,5.763662338256836,"[5.711679601669312, 5.829986715316773]",0.11830711364746094,True,42.07624053955078,7.225429174349052,52,52,0.0,0.0,64,,-25.0,25.0,6.0,16.0,5.649487495422363,5.081856324122502,5.7071075439453125,8.923679161071776,0.9423076923076923,0.9423076923076923,-14.760239601135254,237.41866494376885,703.0,1.5376709975206369,3.060433205217123,0.8391402017354535,13.478595733642578,0.083075,/workspace/findings/kaggle_align/overlays/sample_00278_overlay.png,/workspace/findings/kaggle_align/overlays/sample_00278_drift.png
sample_00279,1,2,1014697,0.030966094970703125,12.152594566345215,0.057595234364271164,211.0,121.0,35251,bright,False,12.5,5.927758693695068,3.1366167068481445,3.1366167068481445,"[3.0690792083740233, 3.2037331104278564]",0.1346539020538331,True,46.27703094482422,7.806834477598722,44,45,0.022222222222222223,0.0,64,23.5,-20.0,20.0,3.5,12.5,3.3474626541137695,3.0657481280240146,3.3474626541137695,5.321547698974611,0.8863636363636364,0.6818181818181818,9.490755081176758,253.12487476052178,881.5,-1.022111545817057,2.322085451334715,0.7679151991330263,14.031606674194336,0.0603,,
sample_00280,1,2,1901422,0.05802679443359375,12.941431045532227,0.058294735848903656,222.0,114.0,35970,bright,False,14.025,6.200039386749268,-0.11388015747070312,-0.11388015747070312,"[-0.19967975616455078, -0.04709048271179198]",0.1525892734527588,True,33.59953308105469,5.419245102355907,94,95,0.010526315789473684,0.0,64,34.0,-24.5,24.5,3.0,14.025,0.6305780410766602,0.3315503546532164,2.1736907958984375,4.646615219116211,0.8191489361702128,0.5638297872340425,-8.74660873413086,180.09752780454554,303.5,-0.030140608483651823,2.18768011033535,0.7587798000512689,15.248636245727539,0.03795,,
sample_00281,1,2,2383326,0.07273333740234375,13.154226303100586,0.05952138453722,221.0,125.0,36587,bright,False,11.1,6.3791093826293945,2.8299779891967773,2.8299779891967773,"[2.76169900894165, 2.891217494010925]",0.129518485069275,True,39.087852478027344,6.127478011972227,73,73,0.0,0.0,64,19.5,-18.0,18.0,3.0,11.1,2.41817569732666,2.798571286136157,2.487009048461914,5.373088073730468,0.9178082191780822,0.6438356164383562,-8.491802215576172,169.1229876748262,507.0,1.201080118273982,2.44105695001781,0.7828080423855455,13.721867561340332,0.0526,,
sample_00282,1,2,1837604,0.0560792236328125,13.071049690246582,0.05968515947461128,219.0,124.0,36991,bright,False,8.525,6.342206001281738,2.1828556060791016,2.1828556060791016,"[2.1144702434539795, 2.267105507850647]",0.1526352643966673,True,25.14545440673828,3.964780456777416,71,73,0.0273972602739726,0.0,64,14.5,-20.0,14.5,2.0,8.525,2.1680774688720703,1.5773461570202465,2.561708450317383,4.926424980163574,0.8309859154929577,0.6338028169014085,-6.138456344604492,120.13988693717637,423.0,0.7221618126358219,2.31195324100554,0.7731217886404667,12.032464981079102,0.079925,,
sample_00284,1,2,613334,0.01871746826171875,12.143132209777832,0.05445350706577301,223.0,106.0,38859,bright,False,9.775,5.915157794952393,0.8682107925415039,0.8682107925415039,"[0.8352530241012573, 0.9077956199645996]",0.07254259586334222,True,59.67457580566406,10.088416551894259,42,42,0.0,0.0,64,25.5,-19.5,19.5,1.0,9.775,0.646019458770752,0.6584087439945766,1.4717316627502441,3.1509178638458253,0.5476190476190477,0.23809523809523808,4.040291786193848,378.9024597737318,1028.5,0.5957884074619454,1.916985485702753,0.7260452714585579,18.28963279724121,0.014725,,
sample_00285,1,2,713907,0.021786712646484376,12.374361991882324,0.05624710023403168,220.0,131.0,38784,bright,False,6.8500000000000005,6.046601295471191,0.19625282287597656,0.19625282287597656,"[0.13592661619186402, 0.2618877768516541]",0.12596116065979007,True,40.03496551513672,6.621069185613789,33,33,0.0,0.0,64,22.5,-13.0,13.0,1.0,6.8500000000000005,0.2026538848876953,0.27356050953720557,1.3449316024780273,3.786316967010498,0.6060606060606061,0.3333333333333333,-3.922119140625,308.5951803923263,1126.0,0.2353593631595179,2.277982445433736,0.7770487856261474,16.238739013671875,0.03655,,
sample_00286,1,2,1142285,0.03485977172851563,12.331306457519531,0.058166541159152985,212.0,141.0,36450,bright,False,11.375,6.453266620635986,3.326601028442383,3.326601028442383,"[3.2597682952880858, 3.3993300914764406]",0.13956179618835485,True,38.73779296875,6.002819230322191,51,51,0.0,0.0,64,21.0,-17.5,17.5,3.5,11.375,2.9173107147216797,2.5652610928404567,2.9982643127441406,5.719795227050781,0.8627450980392157,0.7450980392156863,-7.886831283569336,205.60029928542502,720.0,1.0530901897021074,2.4357298463582993,0.779860206948537,12.777321815490723,0.064125,,
sample_00287,1,2,757586,0.02311968994140625,14.805500030517578,0.0604306124150753,245.0,103.0,37686,bright,False,10.925,7.093080997467041,3.5227699279785156,3.5227699279785156,"[3.425264668464661, 3.614233064651489]",0.18896839618682826,True,60.470245361328125,8.525243879623286,56,59,0.05084745762711865,0.0,64,16.5,-27.0,16.5,3.5,10.925,3.5708770751953125,3.367778488567897,3.5708770751953125,7.0781755447387695,0.8392857142857143,0.6785714285714286,9.01872730255127,311.71718373071826,628.5,1.3202008381369181,2.5055490862578154,0.7956630232312937,16.335033416748047,0.048875,,
sample_00288,1,2,2314707,0.07063925170898437,14.457090377807617,0.06258480995893478,231.0,112.0,36957,bright,False,11.875,7.220780372619629,3.839015007019043,3.839015007019043,"[3.780174899101257, 3.898451805114746]",0.11827690601348895,True,43.94956970214844,6.086540156906055,71,71,0.0,0.0,64,20.5,-17.5,17.5,4.0,11.875,3.699613571166992,3.73079707588948,3.740298271179199,6.425365447998047,0.9436619718309859,0.8450704225352113,9.381254196166992,164.99509613983784,481.0,1.33826701131569,2.5513089671730995,0.797349355009719,13.022876739501953,0.06205,,
sample_00289,1,2,2047442,0.06248297119140625,13.992813110351562,0.06137198582291603,228.0,121.0,36504,bright,False,10.1,6.988296031951904,2.118255615234375,2.118255615234375,"[2.068601107597351, 2.1771366596221924]",0.10853555202484122,True,37.55097198486328,5.373408884393654,71,72,0.013888888888888888,0.0,64,18.0,-19.0,18.0,2.0,10.1,2.026966094970703,1.9569790598372339,2.130828857421875,5.0210771560668945,0.8450704225352113,0.5492957746478874,-7.485756874084473,172.27946424792108,466.0,0.7472022619445373,2.1778496094048023,0.752903770034391,13.058137893676758,0.062,,
sample_00290,1,2,2152265,0.06568191528320312,14.515372276306152,0.061767540872097015,235.0,102.0,36820,bright,False,14.125,7.2622761726379395,3.4502010345458984,3.4502010345458984,"[3.3943403720855714, 3.4964513301849367]",0.10211095809936532,True,51.79290771484375,7.131773356400816,80,80,0.0,0.0,64,31.0,-22.5,22.5,4.0,14.125,3.1051673889160156,3.5457640409469606,3.1051673889160156,6.3166137695312505,0.8875,0.8125,10.972476959228516,192.0397956471587,440.5,1.3967899481687291,2.5198466712608933,0.7908444873740859,14.704233169555664,0.05115,,
sample_00291,1,2,1155747,0.03527059936523438,13.692033767700195,0.05979054048657417,229.0,101.0,33241,bright,False,16.0,6.866379261016846,4.178047180175781,4.178047180175781,"[4.071100807189941, 4.291984224319458]",0.2208834171295173,True,68.22354888916016,9.935884153165302,61,61,0.0,0.0,64,27.5,-39.0,27.5,5.5,16.0,4.028848648071289,4.001648418238906,4.028848648071289,7.142047882080078,0.8852459016393442,0.7540983606557377,10.370115280151367,280.0562922882273,531.0,1.4961758365917392,2.307954702526331,0.7635020668157485,16.20656394958496,0.0278,,
sample_00292,1,2,1592753,0.04860696411132812,13.637965202331543,0.05929550155997276,230.0,103.0,34436,bright,False,14.125,6.604272842407227,3.98675537109375,3.98675537109375,"[3.9255436420440675, 4.039846563339234]",0.11430292129516628,True,63.822731018066406,9.66385437746441,57,57,0.0,0.0,64,24.0,-22.5,22.5,4.0,14.125,3.839935302734375,4.1422063258656285,3.839935302734375,6.515961456298828,0.9824561403508771,0.9122807017543859,9.65513801574707,273.3156227010142,591.0,1.6121458571912355,2.5083141857758164,0.7835852671918245,16.23458480834961,0.039525,,
sample_00293,1,2,1145839,0.03496823120117187,13.284943580627441,0.05984208732843399,222.0,115.0,35664,bright,False,14.4,6.439054012298584,3.946348190307617,3.946348190307617,"[3.8704075813293457, 4.012794065475464]",0.142386484146118,True,58.941017150878906,9.153676462148267,56,56,0.0,0.0,64,25.0,-22.0,22.0,4.5,14.4,3.8520374298095703,3.4060754435403005,4.051701545715332,5.9016523361206055,0.9285714285714286,0.8392857142857143,8.24587631225586,270.8893120867379,577.0,1.0250815246290113,2.4808385092765093,0.7818809683216463,15.078907012939453,0.047475,,
sample_00295,1,2,1482308,0.0452364501953125,14.271559715270996,0.06125132739543915,233.0,128.0,38569,bright,False,11.425,7.153986930847168,3.5145034790039062,3.5145034790039062,"[3.4348325967788695, 3.5930023431777953]",0.15816974639892578,True,31.83325958251953,4.449722915379979,64,65,0.015384615384615385,0.0,64,27.0,-16.5,16.5,4.0,11.425,3.242465019226074,3.318730764091015,3.342764377593994,6.259911727905274,0.90625,0.734375,9.559502601623535,165.7249651127621,613.0,-1.112644495946507,2.601877611130476,0.8013718622300058,9.547624588012695,0.11655,,
sample_00296,1,2,1013579,0.030931976318359374,13.516066551208496,0.060883183032274246,222.0,122.0,35830,bright,False,13.9,6.537502288818359,3.2652225494384766,3.2652225494384766,"[3.19758620262146, 3.339230680465698]",0.14164447784423828,True,42.86931610107422,6.557445673770122,62,64,0.03125,0.0,64,27.0,-22.0,22.0,4.0,13.9,3.2378902435302734,3.3983646515877015,3.2378902435302734,6.443418884277343,0.8387096774193549,0.7096774193548387,12.344404220581055,209.9462760631257,495.5,1.3474353525404903,2.525041911751032,0.7876739138170302,13.177642822265625,0.05915,,
sample_00297,1,2,2157476,0.0658409423828125,14.032112121582031,0.062088992446660995,226.0,125.0,36723,bright,False,11.05,6.979549884796143,2.5702152252197266,2.5702152252197266,"[2.5123157262802125, 2.6432732582092284]",0.13095753192901594,True,43.688072204589844,6.259439781318488,81,81,0.0,0.0,64,21.5,-19.0,19.0,2.5,11.05,2.7241334915161133,2.7304714579641085,2.7344560623168945,5.388251304626465,0.8765432098765432,0.6666666666666666,8.989378929138184,156.42876491826257,399.0,1.1388040738215157,2.379409432411194,0.7809195478503,12.81368637084961,0.0686,,
sample_00298,1,2,1742155,0.053166351318359374,15.545278549194336,0.06643281131982803,234.0,111.0,34476,bright,False,14.075000000000001,7.1747941970825195,2.9932336807250977,2.9932336807250977,"[2.9004356384277346, 3.0817079067230226]",0.18127226829528809,True,37.57146453857422,5.2365912535654155,75,78,0.038461538461538464,0.0,64,23.5,-26.0,23.5,3.5,14.075000000000001,2.756838798522949,2.4290752665201825,3.05239200592041,6.003246116638185,0.84,0.6666666666666666,-11.006437301635742,158.9209168265552,395.0,1.0317457832301817,2.408632345497608,0.7823293172690763,13.189149856567383,0.0635,,
sample_00299,1,2,1305999,0.039855926513671876,13.120149612426758,0.05831177532672882,225.0,106.0,36884,bright,False,10.875,6.357210636138916,3.1184520721435547,3.1184520721435547,"[3.026413631439209, 3.2092049360275268]",0.1827913045883176,True,24.951171875,3.9248615946685415,60,63,0.047619047619047616,0.0,64,18.0,-17.5,17.5,3.0,10.875,2.8350844383239746,2.0130165100097654,3.1130433082580566,6.653602981567384,0.8333333333333334,0.7333333333333333,9.375904083251953,183.14924401574484,570.0,-0.784854288125619,2.4344571977853775,0.7900862221906824,12.392847061157227,0.086875,,
sample_00300,1,2,1346195,0.04108261108398437,13.372716903686523,0.05996733903884888,223.0,121.0,35890,bright,False,15.450000000000001,6.8841776847839355,4.989010810852051,4.989010810852051,"[4.882397413253784, 5.132672262191773]",0.25027484893798846,True,30.40984344482422,4.417353072108953,67,68,0.014705882352941176,0.0,64,28.5,-21.0,21.0,6.0,15.450000000000001,4.7082319259643555,4.400530003789646,5.551974296569824,9.913601875305176,0.9552238805970149,0.8507462686567164,-14.154411315917969,162.2846780060042,493.0,1.0950172654844381,2.6515305414795876,0.8046136101499424,10.713663101196289,0.10025,/workspace/findings/kaggle_align/overlays/sample_00300_overlay.png,/workspace/findings/kaggle_align/overlays/sample_00300_drift.png
sample_00301,1,2,638493,0.019485260009765627,13.509952545166016,0.05823255330324173,232.0,102.0,35497,bright,False,7.425,6.827377796173096,0.08423185348510742,0.08423185348510742,"[0.0400353193283081, 0.12468996047973634]",0.08465464115142823,True,55.767730712890625,8.168250297229742,23,23,0.0,0.0,64,16.5,-16.5,16.5,0.0,7.425,-0.49280548095703125,-0.264702962792438,1.2400445938110352,3.155897331237793,0.6086956521739131,0.391304347826087,-4.058752059936523,352.89812564652146,1485.0,0.16079033467581422,1.9447153694927692,0.7280283297726009,16.660673141479492,0.028625,,
