name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction
sample_00317,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35280008,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7378577575683594,0.07864859008789063,0.18349365234375,3,0.26214224243164064,0.07152605328341721,"{'fraction': 0.07864859008789063, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.773159980773926, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.12714475679983797, 'fragment_fraction': 0.0, 'median_planarity': 0.0032436104500677067, 'worst_planarity': 0.01365946551386691}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.18349365234375, 'border_touch_fraction': 0.10218337125294376, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.9761199951171875, 'saturated': 0.7321352066951397}, 'skipped': 'thickness saturated for 73% of voxels: a region, not a sheet'}",1,0.07864859008789063,2.0,4.0,13,0.0,0.01365946551386691,0.00175
sample_00319,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37153861,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2866549987792969,0.07562460327148438,0.6377203979492188,3,0.7133450012207031,0.02628461679539954,"{'fraction': 0.07562460327148438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.0, 'mean': 2.655479907989502, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.12015615397000969, 'fragment_fraction': 0.0, 'median_planarity': 0.0012518964009067633, 'worst_planarity': 0.004193781567180301}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.6377203979492188, 'border_touch_fraction': 0.029401599917920535, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.617219924926758, 'saturated': 0.8833069449507681}, 'skipped': 'thickness saturated for 88% of voxels: a region, not a sheet'}",1,0.07562460327148438,2.0,4.0,10,0.0,0.004193781567180301,0.00175
sample_00326,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34702868,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8525305480957032,0.09226754760742187,0.055201904296875,3,0.1474694519042969,0.12714497652143017,"{'fraction': 0.09226754760742187, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6695399284362793, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.09999427800873381, 'fragment_fraction': 0.0, 'median_planarity': 0.004723310388377313, 'worst_planarity': 0.009105041178423444}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 0.0}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.09226754760742187,2.0,4.0,14,0.0,0.009105041178423444,0.003
sample_00332,True,True,"[320, 320, 320]",,uint8,LZW,1241257,,"[320, 320, 320]",,uint8,LZW,35062331,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5923871459960938,0.06334799194335937,0.34426486206054685,3,0.40761285400390623,0.04599953072093334,"{'fraction': 0.06334799194335937, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7001700401306152, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1532729514155354, 'fragment_fraction': 0.0, 'median_planarity': 0.029453300669487755, 'worst_planarity': 0.04780591810132305}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.34426486206054685, 'border_touch_fraction': 0.054463879606459466, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.502500057220459, 'saturated': 0.8614147790538514}, 'skipped': 'thickness saturated for 86% of voxels: a region, not a sheet'}",1,0.06334799194335937,2.0,4.0,7,0.0,0.04780591810132305,0.00375
sample_00333,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34367879,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6584104919433593,0.057421478271484375,0.28416802978515626,3,0.3415895080566406,0.05489044469390134,"{'fraction': 0.057421478271484375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.746929883956909, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.1828860424737203, 'fragment_fraction': 0.0, 'median_planarity': 0.0121372731039129, 'worst_planarity': 0.04525473782997164}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.28416802978515626, 'border_touch_fraction': 0.06598208818274118, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.351230144500732, 'saturated': 0.8287741185259103}, 'skipped': 'thickness saturated for 83% of voxels: a region, not a sheet'}",1,0.057421478271484375,2.0,4.0,11,0.0,0.04525473782997164,0.003
sample_00336,True,True,"[320, 320, 320]",,uint8,LZW,1083241,,"[320, 320, 320]",,uint8,LZW,36107648,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.23782955932617186,0.04629183959960938,0.7158786010742187,3,0.7621704406738281,0.024600796618960048,"{'fraction': 0.04629183959960938, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7370800971984863, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.21445245571369334, 'fragment_fraction': 0.0, 'median_planarity': 0.004045142025462885, 'worst_planarity': 0.005425254948239579}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.7158786010742187, 'border_touch_fraction': 0.026191591663536948, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.768209934234619, 'saturated': 0.9290909121912395}, 'skipped': 'thickness saturated for 93% of voxels: a region, not a sheet'}",1,0.04629183959960938,2.0,4.0,6,0.0,0.005425254948239579,0.00225
sample_00342,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,31284059,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.26739682006835935,0.028611968994140625,0.7039912109375,3,0.7326031799316406,0.025593664501633157,"{'fraction': 0.028611968994140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7027599811553955, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33784719222404613, 'fragment_fraction': 0.0, 'median_planarity': 0.020923805425344954, 'worst_planarity': 0.024573094412075145}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.7039912109375, 'border_touch_fraction': 0.02663385523667371, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.823460102081299, 'saturated': 0.9469405399181842}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.028611968994140625,2.0,4.0,3,0.0,0.024573094412075145,0.00375
sample_00345,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,30279897,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8603878784179687,0.08441021728515626,0.055201904296875,3,0.13961212158203126,0.1343006594809402,"{'fraction': 0.08441021728515626, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 12.0, 'mean': 2.752120018005371, 'saturated': 0.0}, 'components': {'n_components': 16, 'n_components_ge_min_size': 16, 'largest_component_fraction': 0.12340986147998123, 'fragment_fraction': 0.0, 'median_planarity': 0.010227334291267483, 'worst_planarity': 0.03325603929716363}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 0.0}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.08441021728515626,2.0,4.0,16,0.0,0.03325603929716363,0.0035
sample_00351,True,True,"[320, 320, 320]",,uint8,LZW,754169,,"[320, 320, 320]",,uint8,LZW,27689443,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21066888427734376,0.02517169189453125,0.764159423828125,3,0.7893311157226562,0.02375428971000822,"{'fraction': 0.02517169189453125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7533299922943115, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.3742231694927173, 'fragment_fraction': 0.0, 'median_planarity': 0.020658991217068396, 'worst_planarity': 0.03249358086645542}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.764159423828125, 'border_touch_fraction': 0.024536764731723386, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.803009986877441, 'saturated': 0.9403402782814169}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.02517169189453125,2.0,4.0,8,0.0,0.03249358086645542,0.0035
sample_00353,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,30598724,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6886521301269531,0.048197998046875,0.2631498718261719,3,0.31134786987304686,0.060222027559222985,"{'fraction': 0.048197998046875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.702820062637329, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.21795141298456583, 'fragment_fraction': 0.0, 'median_planarity': 0.01633497438903169, 'worst_planarity': 0.05693402732361634}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.004, 'junctions': 16, 'radius': 5}}","{'fraction': 0.2631498718261719, 'border_touch_fraction': 0.07125217226929006, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.292379856109619, 'saturated': 0.8098835715847172}, 'skipped': 'thickness saturated for 81% of voxels: a region, not a sheet'}",1,0.048197998046875,2.0,4.0,10,0.0,0.05693402732361634,0.004
sample_00354,True,True,"[320, 320, 320]",,uint8,LZW,734921,,"[320, 320, 320]",,uint8,LZW,32014297,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.154640380859375,0.02742437744140625,0.8179352416992187,3,0.845359619140625,0.02217990968040425,"{'fraction': 0.02742437744140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6659600734710693, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33444241422056836, 'fragment_fraction': 0.0, 'median_planarity': 0.004425738879171568, 'worst_planarity': 0.006372958217697509}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.8179352416992187, 'border_touch_fraction': 0.02292357517332036, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.870490074157715, 'saturated': 0.9607783747707549}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.02742437744140625,2.0,4.0,3,0.0,0.006372958217697509,0.00375
sample_00356,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,26772624,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4565635375976563,0.03905023193359375,0.50438623046875,3,0.5434364624023438,0.03450265357078317,"{'fraction': 0.03905023193359375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7230100631713867, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.2679091402143486, 'fragment_fraction': 0.0, 'median_planarity': 0.03009278173079253, 'worst_planarity': 0.07823374569774812}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.50438623046875, 'border_touch_fraction': 0.03717389347162538, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.716259956359863, 'saturated': 0.9168865799340357}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.03905023193359375,2.0,4.0,4,0.0,0.07823374569774812,0.003
sample_00375,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,26554612,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.15996435546875,0.01821917724609375,0.8218164672851562,3,0.84003564453125,0.022320481424883732,"{'fraction': 0.01821917724609375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.750890016555786, 'saturated': 0.0}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.5235257267096143, 'fragment_fraction': 0.0, 'median_planarity': 0.016129358702965543, 'worst_planarity': 0.021039406744907372}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.005, 'junctions': 20, 'radius': 5}}","{'fraction': 0.8218164672851562, 'border_touch_fraction': 0.022815313085584682, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.8842902183532715, 'saturated': 0.9640112944712005}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.01821917724609375,2.0,4.0,2,0.0,0.021039406744907372,0.005
sample_00378,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,30107766,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.39209429931640627,0.05513980102539062,0.5527658996582031,3,0.6079057006835937,0.030843599556502774,"{'fraction': 0.05513980102539062, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.76557993888855, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.19496950721737238, 'fragment_fraction': 0.0, 'median_planarity': 0.007088575382130702, 'worst_planarity': 0.010369300848004356}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.5527658996582031, 'border_touch_fraction': 0.03392032687181655, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.734930038452148, 'saturated': 0.9244759836742968}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.05513980102539062,2.0,4.0,6,0.0,0.010369300848004356,0.00225
sample_00379,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,30376525,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7121105651855468,0.06342205810546875,0.22446737670898437,3,0.2878894348144531,0.06512917020412547,"{'fraction': 0.06342205810546875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 10.0, 'mean': 2.6912600994110107, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.15283892804109683, 'fragment_fraction': 0.0, 'median_planarity': 0.011898231124300544, 'worst_planarity': 0.026925946811075095}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.22446737670898437, 'border_touch_fraction': 0.08353106930237282, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.117579936981201, 'saturated': 0.7634575228061979}, 'skipped': 'thickness saturated for 76% of voxels: a region, not a sheet'}",1,0.06342205810546875,2.0,4.0,10,0.0,0.026925946811075095,0.00325
sample_00392,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,28426417,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.35124893188476564,0.029442901611328124,0.6193081665039063,3,0.6487510681152344,0.028901686519719968,"{'fraction': 0.029442901611328124, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7507901191711426, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.34563451960799557, 'fragment_fraction': 0.0, 'median_planarity': 0.04116039054965919, 'worst_planarity': 0.053526478969936765}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00425, 'junctions': 17, 'radius': 5}}","{'fraction': 0.6193081665039063, 'border_touch_fraction': 0.0302757189620908, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.795949935913086, 'saturated': 0.9380533855931138}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.029442901611328124,2.0,4.0,3,0.0,0.053526478969936765,0.00425
sample_00393,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,26266268,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6215126037597656,0.04617532348632813,0.33231207275390623,3,0.37848739624023436,0.049539298233590205,"{'fraction': 0.04617532348632813, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.687160015106201, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20822326483917167, 'fragment_fraction': 0.0, 'median_planarity': 0.019492572696456524, 'worst_planarity': 0.02216000139961624}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.33231207275390623, 'border_touch_fraction': 0.056422867350610265, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.480629920959473, 'saturated': 0.8523588780885872}, 'skipped': 'thickness saturated for 85% of voxels: a region, not a sheet'}",1,0.04617532348632813,2.0,4.0,5,0.0,0.02216000139961624,0.00275
sample_00407,True,True,"[320, 320, 320]",,uint8,LZW,779833,,"[320, 320, 320]",,uint8,LZW,30064488,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.15613674926757812,0.024256744384765626,0.8196065063476563,3,0.8438632507324219,0.02221923988718094,"{'fraction': 0.024256744384765626, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.810029983520508, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.3651730840604143, 'fragment_fraction': 0.0, 'median_planarity': 0.006926500624719797, 'worst_planarity': 0.00807264698858469}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0045, 'junctions': 18, 'radius': 5}}","{'fraction': 0.8196065063476563, 'border_touch_fraction': 0.022876831570742467, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.858520030975342, 'saturated': 0.954522876943274}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.024256744384765626,2.0,4.0,4,0.0,0.00807264698858469,0.0045
sample_00414,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,28904498,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.368578125,0.0300050048828125,0.6014168701171875,3,0.631421875,0.029694885056049097,"{'fraction': 0.0300050048828125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7744600772857666, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.35183034243147915, 'fragment_fraction': 0.0, 'median_planarity': 0.018130204802447984, 'worst_planarity': 0.04486443027152071}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.6014168701171875, 'border_touch_fraction': 0.031176378534819815, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.774280071258545, 'saturated': 0.9336717472391348}, 'skipped': 'thickness saturated for 93% of voxels: a region, not a sheet'}",1,0.0300050048828125,2.0,4.0,3,0.0,0.04486443027152071,0.002
