name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
sample_00268,True,True,"[320, 320, 320]",,uint8,LZW,871849,,"[320, 320, 320]",,uint8,LZW,31729110,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.22749539184570314,0.05676815795898438,0.7157364501953125,3,0.7725046081542969,0.024271699873478235,"{'fraction': 0.05676815795898438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.710129976272583, 'saturated': 7.526157428935602e-06}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.16754785426563787, 'fragment_fraction': 0.0, 'median_planarity': 0.0030539059970378707, 'worst_planarity': 0.0031888861143382114}}","{'fraction': 0.7157364501953125, 'border_touch_fraction': 0.02619679351929532, 'skipped': 'fraction 0.72 exceeds sheet_fraction_max'}",1,0.05676815795898438,2.0,4.0,6,0.0,0.0031888861143382114
sample_00269,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36007618,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2524466247558594,0.05154470825195313,0.6960086669921876,3,0.7475533752441407,0.02508182107247728,"{'fraction': 0.05154470825195313, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.656709909439087, 'saturated': 0.00011545176869149334}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1773741768140877, 'fragment_fraction': 0.0, 'median_planarity': 0.006246799488970213, 'worst_planarity': 0.011266747830973785}}","{'fraction': 0.6960086669921876, 'border_touch_fraction': 0.026939319708515156, 'skipped': 'fraction 0.70 exceeds sheet_fraction_max'}",1,0.05154470825195313,2.0,4.0,9,0.0,0.011266747830973785
sample_00270,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36610239,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10048471069335937,0.014456146240234375,0.8850591430664062,3,0.8995152893066406,0.02084455953433851,"{'fraction': 0.014456146240234375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.664289951324463, 'saturated': 0.00017732779676545655}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.6217830309964767, 'fragment_fraction': 0.0, 'median_planarity': 0.0043405600663885295, 'worst_planarity': 0.005339425112643064}}","{'fraction': 0.8850591430664062, 'border_touch_fraction': 0.021185024918264905, 'skipped': 'fraction 0.89 exceeds sheet_fraction_max'}",1,0.014456146240234375,2.0,4.0,2,0.0,0.005339425112643064
sample_00271,True,True,"[320, 320, 320]",,uint8,LZW,899305,,"[320, 320, 320]",,uint8,LZW,32487874,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.305323974609375,0.05260333251953125,0.6420726928710937,3,0.694676025390625,0.026990999134390223,"{'fraction': 0.05260333251953125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7350499629974365, 'saturated': 5.33733710969272e-05}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.18044376477195068, 'fragment_fraction': 0.0, 'median_planarity': 0.002221937510242283, 'worst_planarity': 0.0029098747825966596}}","{'fraction': 0.6420726928710937, 'border_touch_fraction': 0.029202300935985078, 'skipped': 'fraction 0.64 exceeds sheet_fraction_max'}",1,0.05260333251953125,2.0,4.0,9,0.0,0.0029098747825966596
sample_00272,True,True,"[320, 320, 320]",,uint8,LZW,1125225,,"[320, 320, 320]",,uint8,LZW,36808372,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.42637216186523436,0.05606240844726563,0.5175654296875,3,0.5736278381347656,0.03268669815776088,"{'fraction': 0.05606240844726563, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.670520067214966, 'saturated': 1.796355358283076e-05}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.16535233332952287, 'fragment_fraction': 0.0, 'median_planarity': 0.0080990615559015, 'worst_planarity': 0.026961453067928364}}","{'fraction': 0.5175654296875, 'border_touch_fraction': 0.03622730368858104, 'skipped': 'fraction 0.52 exceeds sheet_fraction_max'}",1,0.05606240844726563,2.0,4.0,8,0.0,0.026961453067928364
sample_00273,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,32670556,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5476996765136719,0.07200225830078125,0.3802980651855469,3,0.45230032348632815,0.041454756997463794,"{'fraction': 0.07200225830078125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.0, 'mean': 2.6851999759674072, 'saturated': 1.1867574818701603e-05}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.13156605364991503, 'fragment_fraction': 0.0, 'median_planarity': 0.008818976252529215, 'worst_planarity': 0.01844310248964207}}","{'fraction': 0.3802980651855469, 'border_touch_fraction': 0.04930343253482476, 'skipped': 'fraction 0.38 exceeds sheet_fraction_max'}",1,0.07200225830078125,2.0,4.0,10,0.0,0.01844310248964207
sample_00274,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,33202490,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4415202331542969,0.09851568603515624,0.45996408081054685,3,0.5584797668457031,0.03357328432129261,"{'fraction': 0.09851568603515624, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6705100536346436, 'saturated': 3.0977379697797075e-07}, 'components': {'n_components': 18, 'n_components_ge_min_size': 18, 'largest_component_fraction': 0.0924080018289045, 'fragment_fraction': 0.0, 'median_planarity': 0.0023728585270247366, 'worst_planarity': 0.00836404114347596}}","{'fraction': 0.45996408081054685, 'border_touch_fraction': 0.04076405263419444, 'skipped': 'fraction 0.46 exceeds sheet_fraction_max'}",1,0.09851568603515624,2.0,4.0,18,0.0,0.00836404114347596
sample_00275,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37674621,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3678722229003906,0.062272216796875,0.5698555603027343,3,0.6321277770996093,0.02966172454251352,"{'fraction': 0.062272216796875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.676690101623535, 'saturated': 3.479477941089988e-05}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.14870063551929494, 'fragment_fraction': 0.0, 'median_planarity': 0.004416400419810477, 'worst_planarity': 0.00755456739038558}}","{'fraction': 0.5698555603027343, 'border_touch_fraction': 0.032903074579177766, 'skipped': 'fraction 0.57 exceeds sheet_fraction_max'}",1,0.062272216796875,2.0,4.0,8,0.0,0.00755456739038558
sample_00276,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34952880,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5129373474121094,0.05362841796875,0.4334342346191406,3,0.4870626525878906,0.038496074171107904,"{'fraction': 0.05362841796875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.729840040206909, 'saturated': 7.51154045761215e-05}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.22190342435195892, 'fragment_fraction': 0.0, 'median_planarity': 0.017632771584669655, 'worst_planarity': 0.02875182548438009}}","{'fraction': 0.4334342346191406, 'border_touch_fraction': 0.043259157912331626, 'skipped': 'fraction 0.43 exceeds sheet_fraction_max'}",1,0.05362841796875,2.0,4.0,7,0.0,0.02875182548438009
sample_00277,True,True,"[320, 320, 320]",,uint8,LZW,1474889,,"[320, 320, 320]",,uint8,LZW,34416173,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5932607116699219,0.09955487060546875,0.30718441772460936,3,0.4067392883300781,0.046098325236739734,"{'fraction': 0.09955487060546875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7236099243164062, 'saturated': 5.272492853013322e-05}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.11502801471638587, 'fragment_fraction': 0.0, 'median_planarity': 0.015346006889791671, 'worst_planarity': 0.021674258398299416}}","{'fraction': 0.30718441772460936, 'border_touch_fraction': 0.06103825232700886, 'skipped': 'fraction 0.31 exceeds sheet_fraction_max'}",1,0.09955487060546875,2.0,4.0,12,0.0,0.021674258398299416
sample_00278,True,True,"[320, 320, 320]",,uint8,LZW,839833,,"[320, 320, 320]",,uint8,LZW,34068735,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2680580749511719,0.036147247314453124,0.695794677734375,3,0.7319419250488282,0.025616786466698408,"{'fraction': 0.036147247314453124, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.715559959411621, 'saturated': 6.416355628199207e-05}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.2508533330856845, 'fragment_fraction': 0.0, 'median_planarity': 0.01680542239681825, 'worst_planarity': 0.03610286966820054}}","{'fraction': 0.695794677734375, 'border_touch_fraction': 0.02694760480355091, 'skipped': 'fraction 0.70 exceeds sheet_fraction_max'}",1,0.036147247314453124,2.0,4.0,7,0.0,0.03610286966820054
sample_00279,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35436920,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21779904174804687,0.030966094970703125,0.75123486328125,3,0.7822009582519531,0.023970822078640916,"{'fraction': 0.030966094970703125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.662450075149536, 'saturated': 2.3652380957073883e-05}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2935782800185671, 'fragment_fraction': 0.0, 'median_planarity': 0.012939255428520773, 'worst_planarity': 0.027003771199863247}}","{'fraction': 0.75123486328125, 'border_touch_fraction': 0.024958905551991546, 'skipped': 'fraction 0.75 exceeds sheet_fraction_max'}",1,0.030966094970703125,2.0,4.0,5,0.0,0.027003771199863247
sample_00280,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35524027,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5880546264648437,0.05802679443359375,0.3539185791015625,3,0.41194537353515626,0.04551574360234886,"{'fraction': 0.05802679443359375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.657639980316162, 'saturated': 0.00014778413208640692}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.16638284399780795, 'fragment_fraction': 0.0, 'median_planarity': 0.004380198358026402, 'worst_planarity': 0.0150239657047431}}","{'fraction': 0.3539185791015625, 'border_touch_fraction': 0.052978286835344106, 'skipped': 'fraction 0.35 exceeds sheet_fraction_max'}",1,0.05802679443359375,2.0,4.0,11,0.0,0.0150239657047431
sample_00281,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36075396,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.43394802856445314,0.07273333740234375,0.49331863403320314,3,0.5660519714355469,0.03312416694256661,"{'fraction': 0.07273333740234375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.700390100479126, 'saturated': 0.00011370664357288932}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.13257523309861932, 'fragment_fraction': 0.0, 'median_planarity': 0.004506020626425036, 'worst_planarity': 0.015716595190944843}}","{'fraction': 0.49331863403320314, 'border_touch_fraction': 0.03800788923521186, 'skipped': 'fraction 0.49 exceeds sheet_fraction_max'}",1,0.07273333740234375,2.0,4.0,12,0.0,0.015716595190944843
sample_00282,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35645309,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.36712448120117186,0.0560792236328125,0.5767962951660156,3,0.6328755187988281,0.029626679249004185,"{'fraction': 0.0560792236328125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7477800846099854, 'saturated': 2.176747547349701e-06}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.19814007805816705, 'fragment_fraction': 0.0, 'median_planarity': 0.004761033350129052, 'worst_planarity': 0.014931961682059621}}","{'fraction': 0.5767962951660156, 'border_touch_fraction': 0.0325071436088252, 'skipped': 'fraction 0.58 exceeds sheet_fraction_max'}",1,0.0560792236328125,2.0,4.0,10,0.0,0.014931961682059621
sample_00284,True,True,"[320, 320, 320]",,uint8,LZW,608057,,"[320, 320, 320]",,uint8,LZW,35976395,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.08125503540039063,0.01871746826171875,0.9000274963378906,3,0.9187449645996094,0.020408275117100947,"{'fraction': 0.01871746826171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.699709892272949, 'saturated': 0.00012554334180071543}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.5008934772896986, 'fragment_fraction': 0.0, 'median_planarity': 0.02309248027460402, 'worst_planarity': 0.027528186962213215}}","{'fraction': 0.9000274963378906, 'border_touch_fraction': 0.02083269686347541, 'skipped': 'fraction 0.90 exceeds sheet_fraction_max'}",1,0.01871746826171875,2.0,4.0,2,0.0,0.027528186962213215
sample_00285,True,True,"[320, 320, 320]",,uint8,LZW,687209,,"[320, 320, 320]",,uint8,LZW,35314326,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.12005233764648438,0.021786712646484376,0.8581609497070313,3,0.8799476623535156,0.021308085471641675,"{'fraction': 0.021786712646484376, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7427399158477783, 'saturated': 9.384975914229724e-05}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.38158331547386426, 'fragment_fraction': 0.0, 'median_planarity': 0.0171567322760924, 'worst_planarity': 0.01794568084770282}}","{'fraction': 0.8581609497070313, 'border_touch_fraction': 0.02184904825417783, 'skipped': 'fraction 0.86 exceeds sheet_fraction_max'}",1,0.021786712646484376,2.0,4.0,3,0.0,0.01794568084770282
sample_00286,True,True,"[320, 320, 320]",,uint8,LZW,719817,,"[320, 320, 320]",,uint8,LZW,32589254,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18045306396484376,0.03485977172851563,0.7846871643066406,3,0.8195469360351563,0.02287849441632917,"{'fraction': 0.03485977172851563, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7046799659729004, 'saturated': 6.040524037346196e-05}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.2492547831758274, 'fragment_fraction': 0.0, 'median_planarity': 0.011959582519302786, 'worst_planarity': 0.058969253294535326}}","{'fraction': 0.7846871643066406, 'border_touch_fraction': 0.023894872826889853, 'skipped': 'fraction 0.78 exceeds sheet_fraction_max'}",1,0.03485977172851563,2.0,4.0,9,0.0,0.058969253294535326
sample_00287,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35566300,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18659341430664061,0.02311968994140625,0.7902868957519531,3,0.8134065856933593,0.02305120259632178,"{'fraction': 0.02311968994140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.665800094604492, 'saturated': 9.239875076888961e-06}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.43401541211162825, 'fragment_fraction': 0.0, 'median_planarity': 0.005159378690280869, 'worst_planarity': 0.020890900065259285}}","{'fraction': 0.7902868957519531, 'border_touch_fraction': 0.023725561059897735, 'skipped': 'fraction 0.79 exceeds sheet_fraction_max'}",1,0.02311968994140625,2.0,4.0,5,0.0,0.020890900065259285
sample_00288,True,True,"[320, 320, 320]",,uint8,LZW,869625,,"[320, 320, 320]",,uint8,LZW,33904786,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.44224029541015625,0.07063925170898437,0.48712045288085937,3,0.5577597045898437,0.033616627098919,"{'fraction': 0.07063925170898437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6673099994659424, 'saturated': 2.0304945723152003e-05}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.1299646132318259, 'fragment_fraction': 0.0, 'median_planarity': 0.0037993088426319715, 'worst_planarity': 0.005654197402454635}}","{'fraction': 0.48712045288085937, 'border_touch_fraction': 0.03849150633916392, 'skipped': 'fraction 0.49 exceeds sheet_fraction_max'}",1,0.07063925170898437,2.0,4.0,10,0.0,0.005654197402454635
sample_00289,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34284399,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.30717877197265625,0.06248297119140625,0.6303382568359375,3,0.6928212280273438,0.02706325851675548,"{'fraction': 0.06248297119140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.696769952774048, 'saturated': 5.958654750659604e-05}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.1506631201274566, 'fragment_fraction': 0.0, 'median_planarity': 0.003959711036165014, 'worst_planarity': 0.009549103325151426}}","{'fraction': 0.6303382568359375, 'border_touch_fraction': 0.029745933705686838, 'skipped': 'fraction 0.63 exceeds sheet_fraction_max'}",1,0.06248297119140625,2.0,4.0,13,0.0,0.009549103325151426
sample_00290,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36592499,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.529772705078125,0.06568191528320312,0.4045453796386719,3,0.470227294921875,0.039874333545684926,"{'fraction': 0.06568191528320312, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.720789909362793, 'saturated': 6.365387161896885e-05}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.1517670918776266, 'fragment_fraction': 0.0, 'median_planarity': 0.0069316107697286345, 'worst_planarity': 0.018511484591474094}}","{'fraction': 0.4045453796386719, 'border_touch_fraction': 0.046348323188728426, 'skipped': 'fraction 0.40 exceeds sheet_fraction_max'}",1,0.06568191528320312,2.0,4.0,13,0.0,0.018511484591474094
sample_00291,True,True,"[320, 320, 320]",,uint8,LZW,886729,,"[320, 320, 320]",,uint8,LZW,34814406,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3170711669921875,0.03527059936523438,0.6476582336425781,3,0.6829288330078125,0.02745527658778101,"{'fraction': 0.03527059936523438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7244699001312256, 'saturated': 8.998509189294888e-05}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.3358035971540484, 'fragment_fraction': 0.0, 'median_planarity': 0.020219289309775165, 'worst_planarity': 0.025337832520213252}}","{'fraction': 0.6476582336425781, 'border_touch_fraction': 0.028950454153181548, 'skipped': 'fraction 0.65 exceeds sheet_fraction_max'}",1,0.03527059936523438,2.0,4.0,4,0.0,0.025337832520213252
