name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00178,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00178.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00178.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00179,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00179.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00179.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00180,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00180.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00180.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00181,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,1095065,,"[null, 320, 320]","[320, 320]",uint8,LZW,33163170,
sample_00182,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,727961,,"[null, 320, 320]","[320, 320]",uint8,LZW,32690301,
sample_00183,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32498837,
sample_00184,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31914521,
sample_00185,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,536809,,"[null, 320, 320]","[320, 320]",uint8,LZW,31241826,
sample_00186,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30244305,
sample_00187,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30461616,
sample_00188,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30652249,
sample_00189,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32944466,
sample_00190,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,509097,,"[null, 320, 320]","[320, 320]",uint8,LZW,32000626,
sample_00191,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31530206,
sample_00192,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31409576,
sample_00193,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31744977,
sample_00194,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,917241,,"[null, 320, 320]","[320, 320]",uint8,LZW,31238141,
sample_00195,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,478649,,"[null, 320, 320]","[320, 320]",uint8,LZW,30265858,
sample_00196,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,1179497,,"[null, 320, 320]","[320, 320]",uint8,LZW,33006710,
sample_00197,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,1338393,,"[null, 320, 320]","[320, 320]",uint8,LZW,33564016,
sample_00198,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33373557,
sample_00199,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33023216,
sample_00200,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32951578,
sample_00201,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33270839,
sample_00202,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32626146,
sample_00203,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33396097,
sample_00204,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32575837,
sample_00205,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,999705,,"[null, 320, 320]","[320, 320]",uint8,LZW,31837869,
sample_00206,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32725251,
sample_00207,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32735219,
sample_00208,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31326314,
sample_00209,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,770553,,"[null, 320, 320]","[320, 320]",uint8,LZW,31305346,
sample_00210,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33173535,
sample_00211,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33237147,
sample_00212,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33550001,
sample_00213,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33138173,
sample_00214,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33799441,
sample_00215,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34772872,
sample_00216,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,833961,,"[null, 320, 320]","[320, 320]",uint8,LZW,35879954,
sample_00217,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32426326,
sample_00218,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31057778,
sample_00219,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30696872,
sample_00220,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31580631,
sample_00221,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34914344,
sample_00222,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,953305,,"[null, 320, 320]","[320, 320]",uint8,LZW,30766674,
sample_00223,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,525417,,"[null, 320, 320]","[320, 320]",uint8,LZW,29104513,
sample_00224,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,954649,,"[null, 320, 320]","[320, 320]",uint8,LZW,32064704,
sample_00225,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,929049,,"[null, 320, 320]","[320, 320]",uint8,LZW,31284014,
sample_00226,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31368687,
sample_00227,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,592281,,"[null, 320, 320]","[320, 320]",uint8,LZW,31551874,
sample_00229,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33576021,
sample_00230,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33080124,
sample_00231,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31722931,
sample_00232,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34616637,
sample_00233,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,937833,,"[null, 320, 320]","[320, 320]",uint8,LZW,35843914,
sample_00234,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32093656,
sample_00236,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30879033,
sample_00237,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30334568,
sample_00238,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,30835328,
sample_00239,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31930376,
sample_00241,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,31999400,
sample_00242,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32971616,
sample_00243,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33059500,
sample_00244,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32373179,
sample_00245,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34055732,
sample_00246,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,35056551,
sample_00247,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34350582,
sample_00248,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,35217087,
sample_00249,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,35835130,
sample_00250,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33676118,
sample_00251,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33930122,
sample_00252,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,805209,,"[null, 320, 320]","[320, 320]",uint8,LZW,36251396,
sample_00253,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,35288835,
sample_00254,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,578761,,"[null, 320, 320]","[320, 320]",uint8,LZW,34397605,
sample_00255,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34377416,
sample_00256,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,963961,,"[null, 320, 320]","[320, 320]",uint8,LZW,35656277,
sample_00257,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,35329559,
sample_00258,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,859209,,"[null, 320, 320]","[320, 320]",uint8,LZW,35316789,
sample_00259,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,832985,,"[null, 320, 320]","[320, 320]",uint8,LZW,33388879,
sample_00260,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,35152091,
sample_00261,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,34031858,
sample_00263,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,644153,,"[null, 320, 320]","[320, 320]",uint8,LZW,31806353,
sample_00264,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,844969,,"[null, 320, 320]","[320, 320]",uint8,LZW,32340870,
sample_00265,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,36217350,
sample_00266,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32926234,
sample_00267,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33258878,
sample_00268,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,871849,,"[null, 320, 320]","[320, 320]",uint8,LZW,31729110,
sample_00269,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,36007618,
sample_00270,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,36610239,
sample_00271,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,899305,,"[null, 320, 320]","[320, 320]",uint8,LZW,32487874,
sample_00272,True,True,"[null, 320, 320]","[320, 320]",uint8,LZW,1125225,,"[null, 320, 320]","[320, 320]",uint8,LZW,36808372,
sample_00273,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,32670556,
sample_00274,True,True,"[320, 320, 320]","[320, 320]",uint8,NONE,32821210,,"[null, 320, 320]","[320, 320]",uint8,LZW,33202490,
